name,location,property,price,bedrooms,bathrooms,Pool,link
Tibushi 28,Bakval,,"US$ 476,700",2,2&half,,https://century21aruba.com//en/s/residential/for-sale/single-family-homes/
Sabana Liber 293,Sabana,Under Contract,"US$ 599,000",3,2,,https://century21aruba.com//en/d/sabana-liber-293-home-for-sale-aruba-1147904
Sabana Liber 293,Sabana,Under Contract,"US$ 599,000",3,2,,https://century21aruba.com//en/d/sabana-liber-293-single-family-homes-for-sale-sabana-liber-noord-1147904
Matadera 3 - E,Matadera,Under Contract,"US$ 649,000",8,9,,https://century21aruba.com//en/d/matadera-3-e-home-for-sale-aruba-1147163
Matadera 3 - E,Matadera,Under Contract,"US$ 649,000",8,9,,https://century21aruba.com//en/d/matadera-3-e-single-family-homes-for-sale-matadera-noord-1147163
Sabana Liber 223,Sabana,Under Contract,"US$ 675,000",4,2&half,,https://century21aruba.com//en/d/sabana-liber-223-home-for-sale-aruba-1148863
Sabana Liber 223,Sabana,Under Contract,"US$ 675,000",4,2&half,,https://century21aruba.com//en/d/sabana-liber-223-single-family-homes-for-sale-sabana-liber-noord-1148863
Sabana Liber 223,Sabana,Under Contract,"US$ 675,000",4,2&half,,https://century21aruba.com//en/d/porta-al-sole-townhomes-home-for-sale-aruba-1149502
Porta Al Sole Townhomes,Bakval,New Listing,"US$ 685,000",3,2,,https://century21aruba.com//en/d/porta-al-sole-townhomes-single-family-homes-for-sale-palm-beach-noord-1149502
Diamante 175,Westpunt,Under Contract,"US$ 700,000",4,4,,https://century21aruba.com//en/d/diamante-175-home-for-sale-aruba-1147769
Diamante 175,Westpunt,Under Contract,"US$ 700,000",4,4,,https://century21aruba.com//en/d/diamante-175-single-family-homes-for-sale-westpunt-noord-1147769
Tebenki 17,Washington,Under Contract,"US$ 789,000",4,4,,https://century21aruba.com//en/d/tebenki-17-home-for-sale-aruba-1149118
Tebenki 17,Washington,Under Contract,"US$ 789,000",4,4,,https://century21aruba.com//en/d/tebenki-17-single-family-homes-for-sale-washington-noord-1149118
Azure Beach Residences Villa # 1,Eagle,New Listing,"US$ 825,000",3,2,,https://century21aruba.com//en/d/azure-beach-residences-villa-1-home-for-sale-aruba-1149486
Azure Beach Residences Villa # 1,Eagle,New Listing,"US$ 825,000",3,2,,https://century21aruba.com//en/d/azure-beach-residences-villa-1-single-family-homes-for-sale-eagle-beach-oranjestad-west-1149486
Esmeralda 82,Westpunt,,SOLD,5,4,,https://century21aruba.com//en/d/esmeralda-82-home-for-sale-aruba-1149065
Esmeralda 82,Westpunt,,SOLD,5,4,,https://century21aruba.com//en/d/esmeralda-82-single-family-homes-for-sale-westpunt-noord-1149065
Tuscany Villa 14,Westpunt,,SOLD,5,4,,https://century21aruba.com//en/d/tuscany-villa-14-home-for-sale-aruba-1144690
Tuscany Villa 14,Westpunt,,SOLD,5,4,,https://century21aruba.com//en/d/tuscany-villa-14-single-family-homes-for-sale-malmok-noord-1144690
Mesa Vista 8,Westpunt,,SOLD,5,4,,https://century21aruba.com//en/d/mesa-vista-8-home-for-sale-aruba-1148794
Mesa Vista 8,Westpunt,,SOLD,5,4,,https://century21aruba.com//en/d/mesa-vista-8-single-family-homes-for-sale-malmok-noord-1148794
Koyari 23,Koyari,,SOLD,4,3,,https://century21aruba.com//en/d/koyari-23-home-for-sale-aruba-1144695
Koyari 23,Koyari,,SOLD,4,3,,https://century21aruba.com//en/d/koyari-23-single-family-homes-for-sale-koyari-noord-1144695
Bubali 115 - D,Koyari,,SOLD,4,3,,https://century21aruba.com//en/d/bubali-115-d-home-for-sale-aruba-1147981
Bubali 115 - D,Koyari,,SOLD,4,3,,https://century21aruba.com//en/d/bubali-115-d-single-family-homes-for-sale-bubali-noord-1147981
Bubali 115 - D,Koyari,,SOLD,4,3,,https://century21aruba.com//en/s/residential/for-sale/single-family-homes/hga/4
Bubali 115 - D,Koyari,,SOLD,4,3,,https://century21aruba.com//en/s/residential/for-sale/single-family-homes/hga/3
Bubali 115 - D,Koyari,,SOLD,4,3,,https://century21aruba.com//en/s/residential/for-sale/single-family-homes/hga/2
